block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,verdict
0,36,0,1.91,1,341.11,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,37,0,1.83,1,347.19,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,38,0,1.96,1,327.37,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,39,0,2.02,1,188.65,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,40,0,2.11,1,65.72,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,41,0,1.72,1,70.25,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,42,0,1.85,1,139.89,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,43,0,1.86,1,213.79,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,44,0,1.83,1,256.65,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,45,0,1.82,1,228.23,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,46,0,1.93,1,153.93,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,47,0,1.97,1,133.70,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,48,0,2.60,1,198.96,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,49,0,1.87,1,294.44,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,50,0,2.12,1,306.51,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,51,0,2.64,1,169.92,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,52,0,2.54,1,80.07,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,53,0,2.98,1,53.84,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,54,0,2.84,1,36.99,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,55,0,2.69,1,14.23,179,Y4,0.42/WATCH,0.42/WATCH,FAM-HIT
0,56,0,3.30,1,3.09,732422,Y2,0.42/WATCH,0.42/WATCH,FAM-HIT
0,57,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=60 distinct=59
0,58,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=54 distinct=52
0,59,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=46 distinct=47
0,60,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=46 distinct=44
0,61,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=38 distinct=39
0,62,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=32 distinct=33
0,63,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=27 distinct=28
1,0,0,8.65,1024,244.74,732422,Y2,0.00/noise-like,0.00/noise-like,SPECTRAL-LINE
1,1,0,1.78,1,264.82,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,2,0,1.41,231,171.57,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,3,0,1.45,1,76.39,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,4,0,1.35,1784,58.71,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,5,0,1.38,68,92.43,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,6,0,1.77,1,142.89,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,7,0,1.50,1,164.99,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,8,0,1.45,1,157.36,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
1,9,0,1.45,1977,172.01,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,10,0,1.43,1,175.84,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,11,0,1.45,1,195.98,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,12,0,1.43,1,237.43,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,13,0,1.55,1,286.74,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,14,0,1.43,1,236.40,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,15,0,1.90,1,227.21,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,16,0,1.63,1,295.62,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,17,0,1.67,1,343.92,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,18,0,2.20,911,367.68,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,19,0,1.61,1,229.23,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,20,0,1.90,1,139.43,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,21,0,1.49,1,76.23,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,22,0,1.61,1,84.58,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,23,0,1.80,1,151.91,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,24,0,1.79,1,275.89,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,25,0,1.53,1,285.99,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,26,0,1.63,1,199.55,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,27,0,1.66,859,171.19,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,28,0,1.78,1,184.60,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,29,0,1.53,1,231.62,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,30,0,1.64,1,370.05,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,31,0,1.94,1,513.73,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,32,0,2.01,1,431.53,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,33,0,1.68,1,269.54,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
1,34,0,2.01,1,213.73,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,35,0,1.67,1,286.56,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,36,0,2.10,1,344.83,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,37,0,1.90,1,346.55,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
1,38,0,1.94,1,331.33,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,39,0,1.94,1,185.90,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,40,0,1.88,1,66.23,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,41,0,2.16,1,70.74,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,42,0,1.77,1,135.89,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,43,0,2.11,1,227.92,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,44,0,1.96,1,263.53,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
1,45,0,2.44,1,242.90,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,46,0,2.07,1,155.00,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,47,0,1.90,1,129.64,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,48,0,2.67,1,201.06,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
1,49,0,2.25,1,295.65,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,50,0,2.25,1,295.89,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,51,0,2.36,1,179.36,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,52,0,2.31,1,82.81,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,53,0,2.51,1,55.15,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,54,0,2.54,1,37.14,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
1,55,0,2.97,1,18.33,179,Y4,0.00/noise-like,0.00/noise-like,FAM-HIT
1,56,0,2.92,1,3.76,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
1,57,0,3.88,1,86.10,179,Y4,0.00/noise-like,0.24/noise-like,FAM-HIT
1,58,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=62 distinct=56
1,59,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=53 distinct=52
1,60,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=43 distinct=44
1,61,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=40 distinct=38
1,62,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=33 distinct=34
1,63,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=26 distinct=27
2,0,0,8.52,1024,260.24,732422,Y2,0.24/noise-like,0.00/noise-like,SPECTRAL-LINE
2,1,0,1.40,1,263.11,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,2,0,1.44,1,173.34,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,3,0,1.39,355,75.25,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,4,0,1.49,1,53.53,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,5,0,1.58,1,100.92,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,6,0,1.52,1,146.88,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,7,0,1.49,1,168.13,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,8,0,1.36,1328,153.40,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,9,0,1.75,1,174.89,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,10,0,1.70,1,177.76,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,11,0,1.47,1,190.84,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,12,0,1.45,1,233.78,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,13,0,1.54,1,285.56,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,14,0,1.38,1,248.54,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,15,0,1.86,1,225.99,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
2,16,0,1.55,1,284.81,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,17,0,1.68,1,335.37,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,18,0,2.16,923,371.67,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,19,0,1.85,1,232.52,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
2,20,0,1.39,1270,145.99,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,21,0,1.68,1,80.00,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,22,0,1.57,1,88.96,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,23,0,1.84,1,172.16,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,24,0,1.79,1,281.17,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,25,0,1.55,1,290.16,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,26,0,1.92,1,184.98,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,27,0,1.79,1,177.52,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,28,0,1.65,1,186.34,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,29,0,1.88,1,243.88,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,30,0,2.00,1,384.45,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,31,0,1.80,1,520.36,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,32,0,2.20,1,439.11,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,33,0,1.84,1,261.03,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
2,34,0,1.82,1,212.66,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,35,0,2.03,1,274.08,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,36,0,1.57,1,345.04,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,37,0,1.95,1,344.35,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,38,0,1.81,1,329.75,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,39,0,1.87,1,202.87,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,40,0,2.12,1,67.40,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,41,0,2.10,1,65.05,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,42,0,1.93,1,143.40,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,43,0,1.90,1,228.53,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,44,0,1.97,1,258.42,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,45,0,2.17,1,232.95,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,46,0,2.02,1,160.68,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,47,0,2.17,1,130.39,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
2,48,0,2.69,1,212.78,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
2,49,0,1.94,1,294.26,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,50,0,2.24,1,297.94,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
2,51,0,2.42,1,180.50,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,52,0,2.58,1,69.27,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,53,0,2.36,1,57.97,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,54,0,2.65,1,36.74,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,55,0,3.00,1,14.44,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,56,0,2.87,1,4.63,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
2,57,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=58 distinct=58
2,58,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=58 distinct=57
2,59,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=48 distinct=48
2,60,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=47 distinct=47
2,61,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=41 distinct=41
2,62,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=35 distinct=34
2,63,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=25 distinct=26
3,0,0,10.04,1024,229.14,732422,Y2,0.00/noise-like,0.24/noise-like,SPECTRAL-LINE
3,1,0,1.51,1,258.42,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,2,0,1.42,1,165.28,732422,Y2,0.42/WATCH,0.00/noise-like,FAM-HIT
3,3,0,1.36,1216,75.03,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,4,0,1.42,1,53.17,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,5,0,1.42,1,94.51,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,6,0,1.37,1,136.95,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,7,0,1.61,1,159.25,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,8,0,1.44,1,150.10,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,9,0,1.66,1,159.05,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,10,0,1.68,1,172.66,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,11,0,1.53,1,181.14,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,12,0,1.58,1,241.03,732422,Y2,0.42/WATCH,0.00/noise-like,FAM-HIT
3,13,0,1.53,1,258.29,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,14,0,1.56,1,236.80,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,15,0,1.69,1,214.67,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,16,0,1.57,1,272.13,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,17,0,1.68,1,328.68,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
3,18,0,2.25,916,351.99,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,19,0,2.07,1,223.17,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,20,0,1.51,1,140.35,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,21,0,1.46,1,73.02,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,22,0,1.54,1,78.67,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
3,23,0,1.60,1,150.16,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,24,0,1.47,1,276.97,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,25,0,1.52,1,268.81,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,26,0,1.92,1,198.42,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,27,0,1.88,858,166.34,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,28,0,1.84,1,179.97,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,29,0,1.76,1,237.85,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,30,0,1.64,1,369.19,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,31,0,1.81,1,493.83,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,32,0,1.78,1,419.15,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,33,0,1.71,1,249.68,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,34,0,2.09,1,193.75,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,35,0,1.95,1,256.93,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,36,0,1.95,1,328.88,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,37,0,1.77,1,345.32,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,38,0,1.55,1,327.10,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,39,0,2.07,1,187.02,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,40,0,2.14,1,63.09,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,41,0,1.89,1,61.77,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,42,0,2.02,1,147.09,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,43,0,1.93,1,207.90,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,44,0,2.03,1,247.48,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,45,0,2.41,1,212.87,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
3,46,0,1.99,1,136.93,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,47,0,2.12,1,123.29,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,48,0,2.56,1,191.90,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,49,0,1.83,1,290.58,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,50,0,2.34,1,290.28,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
3,51,0,2.12,1,176.45,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,52,0,2.68,1,79.45,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,53,0,2.41,1,54.25,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
3,54,0,2.88,1,38.00,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,55,0,2.98,1,15.27,626,Y4,0.00/noise-like,0.00/noise-like,FAM-HIT
3,56,0,3.29,1,4.49,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
3,57,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=61 distinct=58
3,58,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=53 distinct=53
3,59,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=49 distinct=47
3,60,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=52 distinct=45
3,61,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=39 distinct=39
3,62,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=34 distinct=35
3,63,0,0,-1,0,0,-,,,QUARANTINE:dark-lane range=27 distinct=28
4,0,0,8.42,1024,248.28,732422,Y2,0.00/noise-like,0.00/noise-like,SPECTRAL-LINE
4,1,0,1.44,1,255.58,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
4,2,0,1.51,1,169.53,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
4,3,0,1.52,1,79.86,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,4,0,1.56,1,56.21,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,5,0,1.47,1,90.36,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,6,0,1.65,1,154.45,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,7,0,1.47,1,169.54,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,8,0,1.60,1,153.16,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
4,9,0,1.56,1,169.78,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
4,10,0,1.70,1,174.56,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,11,0,1.88,1,196.43,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
4,12,0,1.57,1,248.12,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
4,13,0,1.42,1,279.40,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,14,0,1.55,1,239.39,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,15,0,1.94,1,236.13,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,16,0,1.44,1,301.26,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
4,17,0,1.83,1,334.49,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,18,0,2.03,951,361.56,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
4,19,0,1.73,1,228.14,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
4,20,0,1.77,1,148.28,732422,Y2,0.24/noise-like,0.24/noise-like,FAM-HIT
4,21,0,1.81,1,80.42,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,22,0,1.99,1,81.59,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,23,0,1.89,1,165.08,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
4,24,0,1.76,1,273.29,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,25,0,1.86,1,299.10,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
4,26,0,1.75,1,204.40,732422,Y2,0.00/noise-like,0.24/noise-like,FAM-HIT
4,27,0,1.66,1,174.44,732422,Y2,0.00/noise-like,0.00/noise-like,FAM-HIT
4,28,0,2.08,1,180.71,732422,Y2,0.24/noise-like,0.00/noise-like,FAM-HIT
