block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
0,0,3,12.47,1,2.46,26017,Y2,0.24/noise-like,0.00/noise-like,0,15.661,SPECTRAL-LINE
0,1,3,1.46,1,2.20,1355320,Y2,,,0,15.291,clean
0,2,3,1.45,1237,2.34,1017988,Y4,,,0,15.341,clean
0,3,3,1.57,1,2.41,341803,Y2,,,0,15.639,clean
0,4,3,1.54,1,2.35,1062691,Y2,,,0,15.716,clean
0,5,3,1.44,1,2.40,1261175,Y2,,,0,15.641,clean
0,6,3,1.58,1,2.42,166208,Y2,,,0,15.380,clean
0,7,3,1.82,1,2.23,1100957,Y4,,,0,14.981,clean
0,8,3,1.50,1,2.44,30756,Y2,,,0,14.668,clean
0,9,3,1.66,1,2.51,195265,Y4,,,2,14.471,clean
0,10,3,1.61,1,2.34,573367,Y4,,,0,14.397,clean
0,11,3,1.75,1,2.44,270098,Y4,,,0,14.311,clean
0,12,3,1.82,1,2.39,72598,Y2,,,0,14.087,clean
0,13,3,1.81,1,2.60,647664,Y4,,,0,13.639,clean
0,14,3,1.57,1,2.37,542432,Y4,,,0,13.242,clean
0,15,3,1.80,1,2.34,1314551,Y4,,,0,12.970,clean
0,16,3,1.50,1,2.30,1370877,Y4,,,0,12.829,clean
0,17,3,1.93,1,2.53,1441777,Y4,,,0,12.917,clean
0,18,3,2.02,1,2.22,884414,Y2,,,0,14.105,clean
0,19,3,1.86,1,2.42,1076996,Y4,,,0,13.346,clean
0,20,3,1.95,1,2.52,1164705,Y4,,,0,13.122,clean
0,21,3,1.97,1,2.51,1239896,Y2,,,0,12.980,clean
0,22,3,1.83,1,2.61,1152635,Y4,,,0,12.883,clean
0,23,3,1.83,1,3.52,86904,Y4,0.24/noise-like,0.24/noise-like,3,12.889,FAM-HIT
0,24,3,1.90,1,2.81,557363,Y2,,,0,13.036,clean
0,25,3,1.75,1,2.36,877261,Y4,,,0,13.146,clean
0,26,3,1.88,1,7.78,1252,Y4,0.00/noise-like,0.00/noise-like,6,13.027,FAM-HIT
0,27,3,1.94,1,2.28,60976,Y4,,,0,12.772,clean
0,28,3,2.05,1,2.37,403047,Y2,,,0,12.378,clean
0,29,3,2.27,1,2.26,339925,Y2,,,0,12.234,clean
0,30,3,1.80,1,2.40,923663,Y2,,,0,12.042,clean
0,31,3,2.09,1,2.61,903100,Y4,,,0,11.892,clean
0,32,3,2.69,1,2.43,1043290,Y2,0.24/noise-like,0.00/noise-like,0,11.807,hump-note
0,33,3,2.18,1,2.45,284851,Y2,,,0,11.690,clean
0,34,3,1.82,1,2.42,1314193,Y4,,,0,11.505,clean
0,35,3,2.03,1,2.32,589281,Y2,,,0,11.329,clean
0,36,3,1.92,1,2.45,855982,Y2,,,0,11.239,clean
0,37,3,1.81,1,2.32,1069486,Y4,,,0,11.167,clean
0,38,3,1.91,1,2.34,284046,Y2,,,0,11.114,clean
0,39,3,2.15,1,2.47,144124,Y4,,,0,11.246,clean
0,40,3,1.63,1,2.62,1446962,Y4,,,0,11.578,clean
0,41,3,2.00,1,2.41,1220226,Y4,,,0,11.565,clean
0,42,3,1.72,1,2.62,116766,Y4,,,0,11.400,clean
0,43,3,2.24,1,2.45,1001537,Y2,,,0,11.187,clean
0,44,3,2.05,1,2.31,1195818,Y2,,,0,10.792,clean
0,45,3,2.48,1,2.61,1028717,Y2,,,0,10.453,clean
0,46,3,2.40,1,2.40,37819,Y4,,,0,10.605,clean
0,47,3,2.06,1,2.42,838101,Y4,,,0,10.803,clean
0,48,3,2.16,1,2.33,773102,Y4,,,0,10.604,clean
0,49,3,2.15,1,2.40,1146913,Y2,,,0,10.149,clean
0,50,3,2.54,1,2.32,392139,Y4,0.00/noise-like,0.00/noise-like,0,9.751,hump-note
0,51,3,2.48,1,2.34,906944,Y4,,,0,9.286,clean
0,52,3,2.49,1,2.62,72956,Y2,,,0,8.848,clean
0,53,3,3.19,1,2.36,244349,Y2,0.00/noise-like,0.00/noise-like,0,8.630,hump-note
0,54,3,2.51,1,2.33,1324117,Y4,0.00/noise-like,0.00/noise-like,0,8.565,hump-note
0,55,3,3.15,1,4.71,82701,Y4,0.24/noise-like,0.24/noise-like,5,8.352,FAM-HIT
0,56,3,3.46,1,2.26,582218,Y4,0.00/noise-like,0.00/noise-like,0,7.691,hump-note
0,57,3,0,-1,0,0,-,,,0,7.089,QUARANTINE:dark-lane range=66 distinct=63
0,58,3,0,-1,0,0,-,,,10,6.594,QUARANTINE:dark-lane range=57 distinct=57
0,59,3,0,-1,0,0,-,,,0,5.904,QUARANTINE:dark-lane range=51 distinct=51
0,60,3,0,-1,0,0,-,,,0,5.188,QUARANTINE:dark-lane range=47 distinct=46
0,61,3,0,-1,0,0,-,,,0,4.604,QUARANTINE:dark-lane range=41 distinct=41
0,62,3,0,-1,0,0,-,,,0,3.899,QUARANTINE:dark-lane range=32 distinct=33
0,63,3,0,-1,0,0,-,,,0,3.198,QUARANTINE:dark-lane range=27 distinct=28
1,0,3,14.54,1,2.24,518560,Y2,0.00/noise-like,0.00/noise-like,0,15.690,SPECTRAL-LINE
1,1,3,1.44,1,2.50,958264,Y2,,,0,15.364,clean
1,2,3,1.70,1,2.50,1295507,Y2,,,0,15.378,clean
1,3,3,1.51,1,2.40,713557,Y2,,,0,15.683,clean
1,4,3,1.60,1,2.47,1149595,Y4,,,0,15.794,clean
1,5,3,1.75,1,2.50,330716,Y2,,,0,15.675,clean
1,6,3,1.50,1,2.36,839621,Y4,,,0,15.443,clean
1,7,3,1.51,1,2.56,75191,Y4,,,1,15.035,clean
1,8,3,1.90,1,2.59,1406372,Y2,,,0,14.701,clean
1,9,3,1.88,1,3.01,4917,Y4,0.00/noise-like,0.00/noise-like,10,14.506,FAM-HIT
1,10,3,1.65,1,2.66,179,Y2,,,0,14.403,clean
